address_ss58,airdrop_amount,total_dot,snapshot_dot,nompool_dot,crowdloan_dot,num_criteria,criteria1,criteria11,criteria12,criteria2,criteria3,criteria4,criteria5,criteria6
11273kdRqdfBGL9isPvpUd32ym7Pdwy4WVFHxuKZE79EhNDy,266,24009.0711450318,24009.0711450318,0,0,4,1,0,0,1,1,1,0,0
16JUJFANw7LHEBYsyyykYogBotUxgqSCQswEWbZ1rTPGuN5s,266,130797.2219179439,130797.2219179439,0,0,4,1,0,0,1,1,1,0,0
14Vb1GRRERYeSXyJWqNshufpFqSQpVSCsmuQcNdVGgoLTURy,266,8555.442532166,2924.6621317686,5630.7804003974,0,4,1,0,0,1,1,1,0,0
15kPTEygsUPv3AkBGXWsdc8XSxFNHDd5fUDLKk43BVr2Wh42,266,33054.3315395153,33054.3315395153,0,0,4,1,0,0,1,1,1,0,0
13a1kUyM87r2G6i5Q1rfSFvjNtPJPcBZi9mDqB6PJFEaeif,266,19972.939874374,19972.939874374,0,0,4,1,0,0,1,1,1,0,0
14cmdeiiQxDY8jRjjKQoY2DTn4nisDyMqYNJ357ce6A2kb1V,266,11417.6522133005,14.6153445417,11403.0368687588,0,4,1,0,0,1,1,1,0,0
148dqdWLd7GM8ab5HY5k9hcsCGjKfGJM5qdmJB83iAzojRnB,266,36795.4016058207,36795.4016058207,0,0,4,1,0,0,1,1,1,0,0
1XMbUUZT7fumDCqnQPfz2XGsWCjsmBUKvYvJYxJwatV2Cuf,266,8088.835012741,8088.835012741,0,0,4,1,0,0,1,1,1,0,0
14tidvVjk5FyNGrnzrJSSuBrtaGTV7yR7uoyDMJQTSsrBP2X,266,7040.923524582,7040.923524582,0,0,4,1,0,0,1,1,1,0,0
13qSiEisZruAqaVpot5E5taWih65Ynkza8F4X9Lid53GSPeB,266,13724.9271848547,13724.9271848547,0,0,4,1,0,0,1,1,1,0,0
16QX1Qw8NBLm3t8zMP6YsPqSNNjJq8esjigb85GPmsKE4EZC,266,8950.5463165474,8950.5463165474,0,0,4,1,0,0,1,1,1,0,0
16kpiNqmuisbdPB1wHU8uRC4oQ4SBgctQmksAnQKpbxk4x7E,266,6257.0483896069,6257.0483896069,0,0,4,1,0,0,1,1,1,0,0
166R95xVVT7PG1hXo7ShAkvoHNbb5rZznbUbmzptRMQyKcnw,266,5934.9618894909,5934.9618894909,0,0,4,1,0,0,1,1,1,0,0
1ESjkawSAoNp3rF3ouZd3y5VcWY8UxyfNhQqPV6sLwps221,266,10680.2840876555,10680.2840876555,0,0,4,1,0,0,1,1,1,0,0
1ueHqrgBmWcqW1PF95kQB1hsTCPYMVGT9caHcpHAmjozMg6,266,15399.193946114,15399.193946114,0,0,4,1,0,0,1,1,1,0,0
15Pix4uE9d5J8Lm31xykVksTYESQu7bcwu1y6eBydhKtFXZp,266,12061.7273088503,12061.7273088503,0,0,4,1,0,0,1,1,1,0,0
15ywBU49qBuBbzP4T9dcpJuHcH4DCQib9r8MnrgVMpzb768N,266,219409.33103639702,46150.6712855863,173258.6597508107,0,4,1,0,0,1,1,1,0,0
16Pq6x5h2NGBJtA5of2SNjjTj5epC7oUAHEc9xe2LBLpGjD5,266,17076.3090674175,17076.3090674175,0,0,4,1,0,0,1,1,1,0,0
1ivmQLvrc8d5xn57QYYcy14rriEmg39LDs1yQYJup4HDQ9A,266,6003.1902545049,6003.1902545049,0,0,4,1,0,0,1,1,1,0,0
15yrTnVTnhMEz2oWHC1SnqmiPXk8mmfynz7MSXzTJYME3WHu,266,8441.7415024998,8441.7415024998,0,0,4,1,0,0,1,1,1,0,0
13h3YeHnZcLELaSe5Enj8Y1knoxJe3Kunz29FLVwPQrWcHZj,266,8210.0406868518,8205.1555102874,4.8851765644,0,4,1,0,0,1,1,1,0,0
15dHwUBu2kKhRHcKMM9Buo9F4DGfGfVubC14KPmU6qaTvrNL,256,38211.2002508066,38211.2002508066,0,0,4,1,0,0,1,0,1,1,0
16dPqYBkrHY74CDmAof8BoNt95kX1YJ5iaAgPVRtPifA8JMn,256,5278.5443855534,5278.5443855534,0,0,4,1,0,0,1,0,1,1,0
1pveAZNCEYXwqYyhDARrBHH7gnzBdJyUtdKnSFKH1Ck9999,256,70001.9547454869,70001.9547454869,0,0,4,1,0,0,1,0,1,1,0
14VSGJiFNeBBYsjgg3LtCX4xMmV5wmHWhxfR8Ju3tXvBWLuq,255,20335.1091387724,19155.1091387724,0,1180,5,1,1,0,1,0,0,1,1
13wnYKd5xkuBn43JUu1zPSthhpKcTL4SGUQQRMGpAZmjw8DN,245,45376.5954950611,45376.5954950611,0,0,4,0,0,0,1,1,1,1,0
12dn6eweMXZHcVKPe5bcfs2CVPYbthTpjBRqp5b67Fw5d4oh,245,5551.1212107155,5551.1212107155,0,0,4,0,0,0,1,1,1,1,0
1688NFjMVK98os33veedFTg3cZom5kZPT3o52swF6whEwLwJ,245,7629.5207366912,7330.0740060801,299.4467306111,0,4,0,0,0,1,1,1,1,0
1xQiPJBFmCjWq5vnT8LceLLMXXF3odiTgZvGmaMwJAtdazu,245,20123.0877506349,20123.0877506349,0,0,4,0,0,0,1,1,1,1,0
13EUKDDcxUVVwxi4mTSMUxqmGFCvpttDtjzR9c9Cb4hE9mm7,245,39460.5612541386,11961.5484267659,9789.0128273727,17710,4,0,0,0,1,1,1,1,0
16XZPbBYArjfuEYv1W1RFkmgbWm1wvc7pbtjEGVjxTpapRgv,245,5268.7739595345,5268.7739595345,0,0,4,0,0,0,1,1,1,1,0
12mvRSJUwpf6VfWLmgEJjcQgzzh2bCTSvFDwrykmijdzqS5m,245,1048625.4872258636,1048625.4872258636,0,0,4,0,0,0,1,1,1,1,0
14AoA7N89khjWsfCcTRqv8cvzWR2cLJJa8HG2TmGHKnNxv4N,245,9238.8384853757,9168.8384853757,0,70,4,0,0,0,1,1,1,1,0
1UMkb6QoCjEFdt3rAwXXXKwyGBVyk1yj7viRRKtr2T6Rv56,245,9063.5161170782,9063.5161170782,0,0,4,0,0,0,1,1,1,1,0
13MsXfSw7ggz7R5befkkabEKDXVcXCpdWvu5hQSJX9t9ZxKx,245,117244.7114065438,117244.7114065438,0,0,4,0,0,0,1,1,1,1,0
12T7ShdsW916Xxc6ghNiJYTx2UiKCcLP6va8LsqetXcdzeKC,245,20001.2961530926,20001.2961530926,0,0,4,0,0,0,1,1,1,1,0
13v7ATPf5egXyFcZucWyVcqsmAFy66JT41ebJmww56TknppU,245,437695.4915561809,437695.4915561809,0,0,4,0,0,0,1,1,1,1,0
1Tomem1jbi25ztp71HphcuFtwzHLnKHAzJm3KsEATcDFWKE,245,24561.7459106899,24561.7459106899,0,0,4,0,0,0,1,1,1,1,0
13YDWFhtW9AGVcVAqymwgLsCG7uLyFCpiT5jRqRoUG54sSLE,245,45101.896175323,45001.896175323,0,100,4,0,0,0,1,1,1,1,0
13LNT7fAGZqEQfH4YTpN7SGZaujB3eW98LmqUXPmBqLpptfk,245,271598.2911186722,270598.2911186722,0,1000,4,0,0,0,1,1,1,1,0
1hYiMW8KSfUYChzCQSPGXvMSyKVqmyvMXqohjKr3oU5PCXF,245,18453.0002103267,16099.3459177456,2353.6542925811,0,4,0,0,0,1,1,1,1,0
12FS3v1tAAoHjrqVY4xQqJUnErfxsX1VV7Yuh8Rn7QHn3h4k,245,10483.077671341,10383.077671341,0,100,4,0,0,0,1,1,1,1,0
14UTNx1PZeq2yjhhD6hjC42bSuFsJqyreVeRCCDpuMw6QPQr,245,50465.0626112165,49713.0626112165,0,752,4,0,0,0,1,1,1,1,0
1YXXii9CgkZtU7iXG7TZj75jSFZcRhUt4Bx567fQSNA3ABD,245,5878.4846281741,5877.4773002881,1.007327886,0,4,0,0,0,1,1,1,1,0
15MjWjJ8fcN2GaAQrJ7W3J9RkgTdQxGibEmqaNhjcM46ZAd5,245,36837.0465561392,36837.0465561392,0,0,4,0,0,0,1,1,1,1,0
15TGpf4HyF2L4ixCmLw6wv2dGfPy35JwMYk7mv3qgaL55C3c,245,5692.1223757104,5627.1223757104,0,65,4,0,0,0,1,1,1,1,0
14Gaex7pUXLpvfE88r9CBcGWYfz19kFaZN8AoeB43F7nc5yE,245,164946.3708729607,164946.3708729607,0,0,4,0,0,0,1,1,1,1,0
12eGTJGGmRhS9BdUEL5PR2FhV58ohfL8er5DSXWaRvWocXbi,245,5052.8747656431,5036.8747656431,0,16,4,0,0,0,1,1,1,1,0
148V9TEV4uCCytuQU16DkTipMkkdZ4dhf17sq2VXPZC3Swa9,245,23632.9580401431,23284.331999753,348.6260403901,0,4,0,0,0,1,1,1,1,0
15anXbgRBaTJKcet3An8dcpcs5vSb6jCRe3DsesTmoUv9B4h,245,28912.2323202346,28912.2323202346,0,0,4,0,0,0,1,1,1,1,0
12zu8SjWpnCT8KfoFVDD12L65TmrTYfboT5nXxn9xWn4Qu79,245,17452.1023893204,15262.1023893204,0,2190,4,0,0,0,1,1,1,1,0
14u9tujJmcTfqDiZG8GRMnh3MvNQir6a11mQKiBA6FhaSEX,245,13791.2505737254,13791.2505737254,0,0,4,0,0,0,1,1,1,1,0
12GU59R7ZEsjiu8uAtipVpHHSaruMA86r3QbKmK7PGQdznt4,245,412113.2240197422,387113.2240197422,0,25000,4,0,0,0,1,1,1,1,0
15K5WbXLAcPNwNpxeGqGMQNYBvMrqqbBT11EUKM561Ybb1WX,245,6154.163765348,6154.163765348,0,0,4,0,0,0,1,1,1,1,0
15SVFPiL1bJMqEftnNMsmDWhHA6493y7RzPBspgdArK9ZQVs,245,26345.429245116,24345.429245116,0,2000,4,0,0,0,1,1,1,1,0
1ixuSJxkNA1EXehxC2atRetydLDvNPMXHJp1JUqrivQbjyk,245,5069.7763716487,4849.6463716487,0,220.12999999999997,4,0,0,0,1,1,1,1,0
15rJFntZQy5R88nRU1D6mDFjqoMHZktxKDfXiCkfJrTs7m6T,245,355312.6674317533,355312.6674317533,0,0,4,0,0,0,1,1,1,1,0
15V61mR4HH56Ung5DGuNeFyEduUntmrmvVYXYsjX7fPM2ePs,245,5964.4588310112,5964.4588310112,0,0,4,0,0,0,1,1,1,1,0
12ow3eJ3vbjeNRahUUrBnc98mWeJTSQ7rJCAVqiFQDEnzbu8,245,8755.1971464255,8755.1971464255,0,0,4,0,0,0,1,1,1,1,0
19EgSXHYT7gvK2UNztYcuxntrBim2BuPeo6fAPNhuaAMvJR,245,500000,500000,0,0,4,0,0,0,1,1,1,1,0
14gXDTDAT9YYvxtC6HvGrzjLrPKYCAknyxG9odawfwz6ZzNt,245,6550.985798171,2.6993738445,6538.2864243265,10,4,0,0,0,1,1,1,1,0
12BZFbrNksTKwHtaBojnVtoN8BoXKmBFzT3xDnHh7P9t2Cg5,239,6316.1303833484,5816.1303833484,0,500,3,1,0,0,0,0,1,1,0
16hWeT9jKPgdH7NYa8kB1Q6mSoxtEdQqqZQcJwYy9DvwLbob,239,48444.950859815,39345.6232021611,0,9099.3276576539,3,1,0,0,0,0,1,1,0
124TU2Mp6wZvbr3mQoyq6fi7zRrC8nP31PT3SUNBZScning3,239,25475.7599484351,25475.7599484351,0,0,3,1,0,0,0,0,1,1,0
15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,239,9595.6212991193,9595.6212991193,0,0,3,1,0,0,0,0,1,1,0
16Y3FmTiJ3ZYAUZrf5rZtxrQJzcHsDBdscpu2zgMD2xN6NY7,239,5705.9538516077,5705.9538516077,0,0,3,1,0,0,0,0,1,1,0
16ieHcD2cjhWaPSo96nu3DZ8Li31QK1pyKZAEQHm5gELzhfd,239,18524.0175839473,17824.0175839473,0,700,3,1,0,0,0,0,1,1,0
13mjnUDrHwYGATFB1FkFkZ1U3kYFsAQfHYTdcc8p3HP1xzZA,239,8736.8818260419,8736.8818260419,0,0,3,1,0,0,0,0,1,1,0
16GSyqm2tV3wQerRq7FMdwcbVWmn5n1Z5cfNst1EPkFH6FUG,239,10940.9034725976,10637.9034725976,303,0,3,1,0,0,0,0,1,1,0
15XbxA5par1zgLNGj39uQxdXbWsWgJuemii82Nnra63wSYSm,238,30100.0888355275,30100.0888355275,0,0,3,1,0,0,1,0,1,0,0
14oczbxK6vJTs2ZEzMSEwzTUsx4FhCgkYoJVEaLpiomqRZvH,238,20091.0036682356,20091.0036682356,0,0,3,1,0,0,1,0,1,0,0
16a88qvRh5y5uwB1NyuKrSDpFrMMhPGf97BwuVtezXWhcMPP,238,61380.2003874667,61380.2003874667,0,0,3,1,0,0,1,0,1,0,0
15EwTseP5oQPj7QjGMaykjVsWTt1DiVpcZ4K2urdVPKkRmf2,238,7494.9634759989,7494.9634759989,0,0,3,1,0,0,1,0,1,0,0
167UsZtgWdZp9DC7nsysaxtzdpo4xvczW4iVRopkmuK9rE7n,238,70680.4397488792,19.1633078688,70661.2764410104,0,3,1,0,0,1,0,1,0,0
15MScR6aZ5hpBhnUaWjQqGMk4Bh7bZYhjqy5VabYjFQMNpmU,238,6256.0707726389,6256.0707726389,0,0,3,1,0,0,1,0,1,0,0
12j9h2g5WTjzjwnppmmo4RyB8LPn2WWVm6vnvVD1tpr7pSKH,238,7597.7141565749,7597.7141565749,0,0,3,1,0,0,1,0,1,0,0
12zp4g8iTkWLXHkJgAnyQT3RpnXssgjTfkFLVMgBj6shcPrx,238,5645.6950549358,5645.6950549358,0,0,3,1,0,0,1,0,1,0,0
13SceNt2ELz3ti4rnQbY1snpYH4XE4fLFsW8ph9rpwJd6HFC,238,166128.511837504,166128.511837504,0,0,3,1,0,0,1,0,1,0,0
14iDcTjWtTJKcZ6f51APskbCtR6g3p8JHEMHe7cQYguuxh7D,238,40018.2191980916,40018.2191980916,0,0,3,1,0,0,1,0,1,0,0
14dATDSzpgVsCu1qE1fbNtsZpsPxwM5hBi5gwxG1uLCXMbHM,238,13426.4754897253,13426.4754897253,0,0,3,1,0,0,1,0,1,0,0
16iRBAUo2ox75hePL6uLkCkJErbSUcrAESGGNNDE3DghhiX6,238,135001.4623493626,35001.4623493626,100000,0,3,1,0,0,1,0,1,0,0
14av9oG5HsWgaaVLov6SbABcafTZQvHmadPGETZxgpDBkh5B,238,75259.0756059044,75259.0756059044,0,0,3,1,0,0,1,0,1,0,0
123tvhKHZ1tKoERMu5wbWY3VgF3crY7ci3UwSKYfJzHkZBAa,238,5601.4066715188,5601.4066715188,0,0,3,1,0,0,1,0,1,0,0
14iRJ3fXicWmjkLc3g8vkfppvLKd1pfS9FZcsowh1MLum9U2,238,5000.1730428824,5000.1730428824,0,0,3,1,0,0,1,0,1,0,0
13apF7YepTQ1qFBRTCMcKrgi6W2t6dDvLFVZ474vqT9Cw7Lh,238,10762.2971938016,10762.2971938016,0,0,3,1,0,0,1,0,1,0,0
142rRW71JGZRAVNoHKhY7ZmuttN3xowFN1XcWDrp7X68qVRS,238,7101.87443914,101.87443914,0,7000,4,1,1,0,0,0,0,1,1
16cT2wjqq18WJdNwzeDvm57GgiQHhaQeWCrA5ZUPyKhyujtF,238,10727.1347598601,10727.1347598601,0,0,3,1,0,0,1,0,1,0,0
1241GAjHmHVFdJbahkFM5gWmzsyLjE1E5Yt4Qndqk8ZEt993,238,25233.3707444995,25233.3707444995,0,0,3,1,0,0,1,0,1,0,0
14y4bmDYbe8uFgEa73EYJskRtuU1cn9VVS9D799QYWvWLeiK,238,30023.0951835383,30023.0951835383,0,0,3,1,0,0,1,0,1,0,0
1W6f6T5mxz2ATndjakXBRvDzX36B7eDurbHEcDKMhnRH2Zx,238,274640.5538023021,274640.5538023021,0,0,3,1,0,0,1,0,1,0,0
15gx1QMCKtB16pfYh3wKc8844NygfrXWKh6UqojajDftxS1d,238,41348.2885955546,41348.2885955546,0,0,3,1,0,0,1,0,1,0,0
14z3ZGv5mehZQehr4YbqNUhPoUfW1G7yYFxSKUTPAeM88899,238,120081.4660824147,120081.4660824147,0,0,3,1,0,0,1,0,1,0,0
13TgZ9VJ3fs4sTDdqXjzSf27JTrVu4yi6RsV72vrzuT7ytbb,238,22225.6952697556,22021.9314484634,203.7638212922,0,3,1,0,0,1,0,1,0,0
14iNZHkmLNyY4b2reCHUuZLWDNvouzQZfUUChU3YHDxupzDf,238,161738.6350372987,161738.6350372987,0,0,3,1,0,0,1,0,1,0,0
13xazaJ4SEGmGT6mMUq89XyGEs1Ko5ipz9rBHUJRQbkToLaU,238,12534.8604840584,13.7759223162,12521.0845617422,0,3,1,0,0,1,0,1,0,0
16TECSTdELXvBgd66UiRcuPjBy7YWyZHby6ZESiz4QBgDZoh,238,11808.1431976294,11808.1431976294,0,0,3,1,0,0,1,0,1,0,0
1HJmrLP3cARfowkFHHR8eom4byiJsQf2RqqVfDKSW5gVDVM,238,10001.8683421982,10001.8683421982,0,0,3,1,0,0,1,0,1,0,0
152SMqD4TkRV4MFVZ5PuCmqhmMwkKDGjn6njtMwETxhE8QZR,227,128354.7687332791,128354.7687332791,0,0,3,0,0,0,1,1,1,0,0
1xx2Pe58wfJFqSJYkLWXSMoLSbikHUK7trE5WBREcexM8dk,227,6005.1240974224,6005.1240974224,0,0,3,0,0,0,1,1,1,0,0
15MwpacCD9GQBJ4xYHQP1VHJUdfHkX7k1yW1CCCnTXr5NScz,227,96176.4719338724,96176.4719338724,0,0,3,0,0,0,1,1,1,0,0
11v2qRV92kksEQLA9rk89HM8PhQZqeVnvbbYb9ZymgJ6YPj,227,55007.8682192093,55007.8682192093,0,0,3,0,0,0,1,1,1,0,0
15VXCJD3XSdn4npvCgVzk292awn16FF2ktYAH7WWXcyak4Ap,227,249834.5159117252,249834.5159117252,0,0,3,0,0,0,1,1,1,0,0
1vTWv2WikQK7jqtKGWq39U4BztA7Xc1nYTP3ZMxgVKSKSkE,227,5485.2020363002,5485.2020363002,0,0,3,0,0,0,1,1,1,0,0
142H5Qn7HHfkd3r4s5wdQwt3sJMw3aiUK96495Rbr91Ewnzf,227,1432928.400633101,1432928.400633101,0,0,3,0,0,0,1,1,1,0,0
143KRYhuXqbsCaiTrFRDcUmHuV2rzx64nNpw6bGxBwZaQmFF,227,12920.5054216395,12920.5054216395,0,0,3,0,0,0,1,1,1,0,0
1EghnxVf3moPRTUvwFeYssduR77PJhjL5sWdEJacoo9SAga,227,30858.6341980559,30858.6341980559,0,0,3,0,0,0,1,1,1,0,0
1cwi9iGN9geWqeZgVxVWMf5Ps1o5K34377su5VPfxrEybQQ,227,8010.5331448523,8010.5331448523,0,0,3,0,0,0,1,1,1,0,0
122VsHrEPohe6CvZxozq4Zo23D3VWnQW1qidaE65qsuJ1xLq,227,5123.9532864111,5123.9532864111,0,0,3,0,0,0,1,1,1,0,0
13Ne3Gc3gmed5dc6LY5nV8Kyd6zpEMLCXKmkeziYxMHkvj8W,227,778378.1115024998,778378.1115024998,0,0,3,0,0,0,1,1,1,0,0
13iVN32S1JmJxp88BK2XBaNYjBvhX3mCMCHNK9Q7UPKHN8H6,227,80021.7673932232,80021.7673932232,0,0,3,0,0,0,1,1,1,0,0
15ZtTBhRBMkTRjhrEHnQn7mwLACX9etX8h9vMqFjkpq65xHC,227,8796.3397995948,8796.3397995948,0,0,3,0,0,0,1,1,1,0,0
13iVNghf2zS3gnSc8KEZP7JMyQwxscu1XmAH7TZUXvMLeB26,227,5423731.388937564,5423731.388937564,0,0,3,0,0,0,1,1,1,0,0
15tbpBCG16vpPJtpm9RiFyZrErEzDJNym5RFSwz8Xguqgjoy,227,58002.5635868384,58002.5635868384,0,0,3,0,0,0,1,1,1,0,0
13yrrdCBQQ9RTy2dVFJ8yC6jQdJs5HqHrZZcVCYxsbJtCc82,227,7068.9282546378,7068.9282546378,0,0,3,0,0,0,1,1,1,0,0
1EdWSs1F5VLu978DgqA7c4dAdvncWwaPoRujErjah1MFduf,227,21144.3310267348,20843.9147538084,300.4162729264,0,3,0,0,0,1,1,1,0,0
15QupQzf9Gir1b4cGpt5Nc3JuRo645vkTeLm1XJNszBz9r2h,227,7325024.125230467,7325024.125230467,0,0,3,0,0,0,1,1,1,0,0
1ssJbCvgUB66V1KsMX12JpVwyzUZvK2FU6QmJCYWB7vQa5H,227,114161.570247904,114161.570247904,0,0,3,0,0,0,1,1,1,0,0
14u5Z6ova8h4GFkgRrHSarS6JnxRZJ424BpXWMqE43GgfLg7,227,23489.7694522787,23489.7694522787,0,0,3,0,0,0,1,1,1,0,0
14AbwGhyzBAF6dS1nkRuyEmY2KSU2x85tPnp5mqmpbnFDS11,227,15282.8536318119,15282.8536318119,0,0,3,0,0,0,1,1,1,0,0
16LUjPL3Vw8qCjtWf2Hsy9dYsshLKR9RvXUuesc1GmA3syeP,227,106813.0469031837,106813.0469031837,0,0,3,0,0,0,1,1,1,0,0
1ueapwt74EPLUD3WJ2fVUQtBnsW4ohQJ2ksymKe9suQibfr,227,14963.624927051,14963.624927051,0,0,3,0,0,0,1,1,1,0,0
14udetnWGjBKAhH26cGKqV7vK3bgxZmw634KFrWeuoRgtLpM,227,7144.9020743738,5358.9501084902,1785.9519658836,0,3,0,0,0,1,1,1,0,0
1REEV3CUqiMMfRdeTy9apQwXVabcg2TcQhvsVFtusByZ6ga,227,5584479.57991644,5584479.57991644,0,0,3,0,0,0,1,1,1,0,0
13m49MmeKyppDqSjJo7LtqFWFyKw6o1kwHydUY9RYSYzwtTw,227,167825.6535487449,167825.6535487449,0,0,3,0,0,0,1,1,1,0,0
12NWqBor5VihpqeM7wqddJvGCQ74PBftxfVpBPAqwpp49SxX,227,5953.0919010495,5953.0919010495,0,0,3,0,0,0,1,1,1,0,0
16Ar9KjX2LQf2CdTrTxbyxPjDNswhL7qPhnwcr8ocMynBRWo,227,10153.20147489,10153.20147489,0,0,3,0,0,0,1,1,1,0,0
14mBSWEXMtWx8K8C6N3oYrRWCzZExnEQLFnY8NUBU8gyoH3N,227,22919.3012198557,22919.3012198557,0,0,3,0,0,0,1,1,1,0,0
12gMVip72C7yxD7Gpida7KyqwWKZ6cUevUwhbHrn6Zy2HVhC,227,12763.6322269641,12098.3620189555,665.2702080086,0,3,0,0,0,1,1,1,0,0
169xkjpfQUK9vUgsn2UwY89NA9PqXdYAMRutNzSjRZgcDGtJ,227,172265.6264960105,172265.6264960105,0,0,3,0,0,0,1,1,1,0,0
14trzUW5Tuw4NU3KW4EccYiq4gimpRwXG8FMhCQqSmbW5And,227,13939.6682264702,13939.6682264702,0,0,3,0,0,0,1,1,1,0,0
13K7ZH5BZPJFcg14aqY7ThQRuEKdsJCFqXawWxFkcUhpntE9,227,7480.4771976958,7480.4771976958,0,0,3,0,0,0,1,1,1,0,0
1NebF2xZHb4TJJpiqZZ3reeTo8dZov6LZ49qZqcHHbsmHfo,227,9842.9412913014,9842.9412913014,0,0,3,0,0,0,1,1,1,0,0
15pamzpL7mPVQf8vZDrvQZz7JkusdPAKGNmrYsaPuKBmMsh2,227,122121.933476907,122121.933476907,0,0,3,0,0,0,1,1,1,0,0
13eBaC1tgAKDgZcsPBxE7r4yzWi13jQpwXKCqQG1t4i42cg6,227,328262.9543891436,328262.9543891436,0,0,3,0,0,0,1,1,1,0,0
19kmuwxZ6Kc2fX9HqS1NZQBstATsw5dvHHRnLFsa35Mnn9X,227,5984.758999081,5984.758999081,0,0,3,0,0,0,1,1,1,0,0
165FV4hiNMRjXxVKgnQMBkVpo416mm9UAD4ejdc5NUPcHhU7,227,20040.358585080197,18565.9873408262,1474.371244254,0,3,0,0,0,1,1,1,0,0
14Gn7SEmCgMX7Ukuppnw5TRjA7pao2HFpuJo39frB42tYLEh,227,6994.5267826067,6994.5267826067,0,0,3,0,0,0,1,1,1,0,0
13WnexEGbuscQ9PWq8F7N3ZeeDp5AfVuowjgypg2tUD6XafD,227,113198.5307906992,113198.5307906992,0,0,3,0,0,0,1,1,1,0,0
14az5geDhiNT39XUvKXMMWRvYuRt6YTJ2FhndwScVLFy6kn5,227,5254.5274748261,5254.5274748261,0,0,3,0,0,0,1,1,1,0,0
12MDWrpFHKxp5zRp4xdiSeTjXHj7W1y5SmWqn7AhPzhGyhEt,227,6515.8943419479,6515.8943419479,0,0,3,0,0,0,1,1,1,0,0
152QVNLesJAu4saeSZ53JSQU6iMuSqt5p8LCVBicyawGrcMf,227,12639.6013005815,12639.6013005815,0,0,3,0,0,0,1,1,1,0,0
16s3HKgLUfMwecG6PXZgcmRcoacNLiUDo5Zp4VZG2H2qXnD,227,6855.6230070955,6855.6230070955,0,0,3,0,0,0,1,1,1,0,0
12YxXhbBGfVGTxUWTC7QGCdsRFtsZedHJZTe947siz3sPixF,227,13715.6650985593,13715.6650985593,0,0,3,0,0,0,1,1,1,0,0
15aURd2GZgwdmuRbcrmxAv3ScM1Uu6SeLEvkrZchWS2yNYwr,227,6889.3021210344,6889.3021210344,0,0,3,0,0,0,1,1,1,0,0
11gqpAyU17G9EFW5n5MNngh824F3Y2as72V2rgc7Wq5JVRd,227,5456997.827705567,5456997.827705567,0,0,3,0,0,0,1,1,1,0,0
16QTaBxvDCmHsaxBZ48Q4TixnSdEWFZN5JTu3Bu3e5738bcG,227,8804.8885750072,8804.8885750072,0,0,3,0,0,0,1,1,1,0,0
126eFbpXzwWjbLXgoN4TVrDyxCDy17MpwRVLqYViPfECecBm,227,10026.927401006,10026.927401006,0,0,3,0,0,0,1,1,1,0,0
14FwWKcHpYwvQHL5voghbA9xHv5kGnVPJACXiMeGCyYRPaB6,227,6637.5917889184,6637.5917889184,0,0,3,0,0,0,1,1,1,0,0
12WiTzJj3CY9MyD4KDXGQqnYBz3DyH6jJmjNqw4Gy24tnwGo,227,10001.7475975996,10001.7475975996,0,0,3,0,0,0,1,1,1,0,0
15Dyv3QjwdERiB6GSUurKWzfCoPrS1b497uqrP5sz2Fb1h3F,227,5285.9109045835,5285.9109045835,0,0,3,0,0,0,1,1,1,0,0
134JjaERkyEv6UMN9rVCHBbbQyMoqyYdQ3H1fDeKPCCtihjN,227,59596.5566981201,59596.5566981201,0,0,3,0,0,0,1,1,1,0,0
13eHizCdjJPSMnuN5GZK4rupVWB54M8HebHWAet6hjafVNZK,227,73068.2744073782,73068.2744073782,0,0,3,0,0,0,1,1,1,0,0
12GYSRWLQY1PwKuVGfG2hUcm6D1SMF37Rfj9wSGRXBXfFUVv,227,12266.6240927312,12266.6240927312,0,0,3,0,0,0,1,1,1,0,0
13b2BHxiamr5QCzLHqPUgKfTczRZvH47eQ9WqSQSP7UyMZU5,227,8866.2184914425,8866.2184914425,0,0,3,0,0,0,1,1,1,0,0
16GGq3LSZPGXf6bNeK4B6rBjLfHm9AQge6fEveaZf7ecnzJd,227,2500001.0355515727,2500001.0355515727,0,0,3,0,0,0,1,1,1,0,0
12pfPtoyeKRQRKJA1UwSYxSLoKa6AaZTR1V8YzTrUNAcrFZg,227,51979.8769890266,51979.8769890266,0,0,3,0,0,0,1,1,1,0,0
14j6XPHbpiPuSmiFsPXTREzd2QeWY5Uztbf93X8aM5ea8qVC,227,14402.3081320016,14402.3081320016,0,0,3,0,0,0,1,1,1,0,0
148P2yCpmeiGResRLNCgQHZYbCFVhKqhq5xeZzuxDqGgAjHb,227,8209.6818377835,8209.6818377835,0,0,3,0,0,0,1,1,1,0,0
12UCSRxm3sCoX6tCkycf5TMgA3xY7Uyp44NjqFEHM6gRbcxL,227,6862477.344680328,6862477.344680328,0,0,3,0,0,0,1,1,1,0,0
15wznkm7fMaJLFaw7B8KrJWkNcWsDziyTKVjrpPhRLMyXsr5,227,5728.1051986301,5523.875711936,204.2294866941,0,3,0,0,0,1,1,1,0,0
13mZpyoSQMmYCrWjDQwxiiJRPiWyLWBoR4aVygaFn9DQL1yP,227,21300.6182514282,21300.6182514282,0,0,3,0,0,0,1,1,1,0,0
12QkXGE7tVHuzkD8u2DficqnBu8nZNoBtNh8vCrShK6wKEhu,227,5776.4658683814,5776.4658683814,0,0,3,0,0,0,1,1,1,0,0
